loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),
25:04.9,878,232799.3329,-0.041030884,1.003112793,0.057662964,walking
25:04.9,879,232799.3429,-0.044647217,1.002624512,0.059036255,walking
25:04.9,880,232799.353,-0.048187256,1.002639771,0.060058594,walking
25:04.9,881,232799.363,-0.048217773,1.00239563,0.064041138,walking
25:04.9,882,232799.373,-0.048248291,0.999832153,0.063659668,walking
25:04.9,883,232799.3831,-0.046005249,0.996627808,0.063079834,walking
25:04.9,884,232799.3931,-0.046478271,0.997131348,0.062728882,walking
25:04.9,885,232799.4031,-0.046310425,1.000167847,0.062759399,walking
25:04.9,886,232799.4131,-0.047164917,1.002120972,0.064147949,walking
25:05.0,887,232799.4232,-0.047714233,1.000564575,0.068786621,standing
25:05.0,888,232799.4332,-0.047058105,0.996887207,0.07371521,standing
25:05.0,889,232799.4432,-0.042114258,0.994262695,0.076034546,standing
25:05.0,890,232799.4533,-0.037857056,0.993392944,0.075302124,standing
25:05.0,891,232799.4633,-0.036804199,0.990722656,0.074356079,standing
25:05.0,892,232799.4733,-0.03465271,0.988983154,0.073928833,standing
25:05.0,893,232799.4833,-0.029800415,0.988220215,0.073013306,standing
25:05.0,894,232799.4934,-0.026290894,0.990097046,0.074386597,standing
25:05.0,895,232799.5034,-0.024337769,0.991668701,0.075485229,standing
25:05.0,896,232799.5134,-0.025695801,0.993164063,0.073516846,standing
25:05.1,897,232799.5235,-0.027999878,0.993865967,0.071105957,standing
25:05.1,898,232799.5335,-0.030929565,0.996505737,0.070022583,standing
25:05.1,899,232799.5435,-0.033538818,0.998199463,0.066833496,standing
25:05.1,900,232799.5535,-0.036422729,0.999572754,0.065658569,standing
25:05.1,901,232799.5636,-0.038162231,1.001296997,0.065063477,standing
25:05.1,902,232799.5736,-0.040542603,1.002334595,0.063735962,standing
25:05.1,903,232799.5836,-0.042572021,1.004394531,0.06312561,standing
25:05.1,904,232799.5936,-0.045837402,1.004333496,0.062316895,standing
25:05.1,905,232799.6037,-0.047027588,1.002166748,0.064086914,standing
25:05.1,906,232799.6137,-0.047271729,1.001144409,0.065460205,standing
25:05.2,907,232799.6237,-0.046646118,1.000793457,0.067382813,standing
25:05.2,908,232799.6338,-0.046295166,0.999572754,0.069107056,standing
25:05.2,909,232799.6438,-0.046234131,1,0.071060181,standing
25:05.2,910,232799.6538,-0.044631958,0.999588013,0.0703125,standing
25:05.2,911,232799.6638,-0.04284668,0.998794556,0.070068359,standing
25:05.2,912,232799.6739,-0.041503906,0.996795654,0.070877075,standing
25:05.2,913,232799.6839,-0.040939331,0.99256897,0.070373535,standing
25:05.2,914,232799.6939,-0.040374756,0.989501953,0.069366455,standing
25:05.2,915,232799.704,-0.0390625,0.987030029,0.067047119,standing
25:05.2,916,232799.714,-0.037612915,0.988388062,0.065322876,standing
25:05.3,917,232799.724,-0.035949707,0.992156982,0.064788818,standing
25:05.3,918,232799.734,-0.034042358,0.99407959,0.065246582,standing
25:05.3,919,232799.7441,-0.032608032,0.994644165,0.065795898,standing
25:05.3,920,232799.7541,-0.033248901,0.997344971,0.06362915,standing
25:05.3,921,232799.7641,-0.036468506,1.000015259,0.0597229,standing
25:05.3,922,232799.7742,-0.038757324,1.002075195,0.059432983,standing
25:05.3,923,232799.7842,-0.043365479,1.001998901,0.05859375,standing
25:05.3,924,232799.7942,-0.0443573,1.003097534,0.060287476,standing
25:05.3,925,232799.8042,-0.044647217,1.004440308,0.062408447,standing
25:05.3,926,232799.8143,-0.04473877,1.005187988,0.066986084,standing
25:05.4,927,232799.8243,-0.042907715,1.002563477,0.068756104,standing
25:05.4,928,232799.8343,-0.041946411,0.999801636,0.069839478,standing
25:05.4,929,232799.8443,-0.043319702,0.99861145,0.070098877,standing
25:05.4,930,232799.8544,-0.043579102,0.995956421,0.068313599,standing
25:05.4,931,232799.8644,-0.043136597,0.994506836,0.065841675,standing
25:05.4,932,232799.8744,-0.039993286,0.992126465,0.066558838,standing
25:05.4,933,232799.8845,-0.03666687,0.990249634,0.068969727,standing
25:05.4,934,232799.8945,-0.034744263,0.992797852,0.070892334,standing
25:05.4,935,232799.9045,-0.035049438,0.995437622,0.070098877,standing
25:05.4,936,232799.9145,-0.035827637,0.997375488,0.070465088,standing
25:05.5,937,232799.9246,-0.0365448,0.996658325,0.071609497,standing
25:05.5,938,232799.9346,-0.038757324,0.993545532,0.073898315,standing
25:05.5,939,232799.9446,-0.038986206,0.99269104,0.072784424,standing
25:05.5,940,232799.9547,-0.038162231,0.994216919,0.074111938,standing
25:05.5,941,232799.9647,-0.039123535,0.997360229,0.073562622,standing
25:05.5,942,232799.9747,-0.039825439,0.999328613,0.070526123,standing
25:05.5,943,232799.9847,-0.039871216,0.99949646,0.069152832,standing
25:05.5,944,232799.9948,-0.041122437,0.998504639,0.070068359,standing
25:05.5,945,232800.0048,-0.040420532,0.997192383,0.073791504,standing
25:05.5,946,232800.0148,-0.040756226,0.997955322,0.075500488,standing
25:05.6,947,232800.0249,-0.040145874,0.999130249,0.075073242,standing
25:05.6,948,232800.0349,-0.040328979,0.999389648,0.075973511,standing
25:05.6,949,232800.0449,-0.039611816,0.999832153,0.075881958,standing
25:05.6,950,232800.0549,-0.038467407,1.001037598,0.075042725,standing
25:05.6,951,232800.065,-0.037384033,0.999679565,0.074447632,standing
25:05.6,952,232800.075,-0.035385132,0.996841431,0.073791504,standing
25:05.6,953,232800.085,-0.034240723,0.994689941,0.074615479,standing
25:05.6,954,232800.095,-0.034790039,0.993804932,0.074523926,standing
25:05.6,955,232800.1051,-0.034667969,0.996246338,0.072814941,standing
25:05.6,956,232800.1151,-0.037963867,0.997207642,0.072219849,standing
25:05.7,957,232800.1251,-0.039855957,0.997787476,0.072616577,standing
25:05.7,958,232800.1352,-0.04069519,0.998260498,0.072280884,standing
25:05.7,959,232800.1452,-0.042144775,0.999649048,0.071624756,standing
25:05.7,960,232800.1552,-0.043487549,1.000350952,0.074310303,standing
25:05.7,961,232800.1652,-0.042602539,0.999130249,0.074752808,standing
25:05.7,962,232800.1753,-0.042877197,0.996780396,0.073776245,standing
25:05.7,963,232800.1853,-0.044235229,0.995117188,0.073928833,standing
25:05.7,964,232800.1953,-0.044281006,0.994003296,0.074417114,standing
25:05.7,965,232800.2054,-0.045166016,0.995635986,0.072174072,standing
25:05.8,966,232800.2154,-0.046646118,0.997116089,0.072250366,standing
25:05.8,967,232800.2254,-0.046661377,0.998931885,0.071563721,standing
25:05.8,968,232800.2354,-0.044296265,0.998596191,0.071594238,standing
25:05.8,969,232800.2455,-0.043457031,0.995132446,0.072357178,standing
25:05.8,970,232800.2555,-0.040817261,0.994094849,0.071853638,standing
25:05.8,971,232800.2655,-0.04006958,0.99432373,0.070587158,standing
25:05.8,972,232800.2756,-0.038864136,0.99559021,0.066375732,standing
25:05.8,973,232800.2856,-0.037078857,0.995773315,0.062637329,standing
25:05.8,974,232800.2956,-0.034988403,0.997421265,0.061187744,standing
25:05.8,975,232800.3056,-0.034500122,0.999542236,0.06111145,standing
25:05.8,976,232800.3157,-0.036499023,1.000961304,0.062942505,standing
25:05.9,977,232800.3257,-0.038726807,0.999359131,0.062805176,standing
25:05.9,978,232800.3357,-0.040435791,0.997283936,0.063323975,standing
25:05.9,979,232800.3457,-0.039657593,0.995498657,0.062667847,standing
25:05.9,980,232800.3558,-0.039459229,0.99269104,0.062057495,standing
25:05.9,981,232800.3658,-0.037689209,0.992263794,0.061401367,standing
25:05.9,982,232800.3758,-0.036651611,0.993164063,0.062164307,standing
25:05.9,983,232800.3859,-0.037536621,0.994934082,0.060714722,standing
25:05.9,984,232800.3959,-0.037460327,0.994918823,0.060943604,standing
25:05.9,985,232800.4059,-0.039077759,0.995040894,0.06149292,standing
25:06.0,986,232800.4159,-0.039794922,0.995010376,0.062652588,standing
25:06.0,987,232800.426,-0.039657593,0.99571228,0.063400269,standing
25:06.0,988,232800.436,-0.038986206,0.997848511,0.065093994,standing
25:06.0,989,232800.446,-0.039382935,0.998962402,0.065048218,standing
25:06.0,990,232800.4561,-0.041183472,1.000076294,0.064529419,standing
25:06.0,991,232800.4661,-0.043930054,1.000137329,0.064361572,standing
25:06.0,992,232800.4761,-0.048049927,0.999145508,0.06362915,standing
25:06.0,993,232800.4861,-0.049255371,0.996032715,0.064117432,standing
25:06.0,994,232800.4962,-0.048904419,0.993453979,0.063522339,standing
25:06.0,995,232800.5062,-0.046386719,0.994277954,0.064178467,standing
25:06.1,996,232800.5162,-0.045135498,0.998077393,0.063476563,standing
25:06.1,997,232800.5263,-0.044311523,0.999084473,0.062332153,standing
25:06.1,998,232800.5363,-0.045547485,0.997024536,0.062927246,standing
25:06.1,999,232800.5463,-0.045135498,0.994430542,0.06187439,standing
25:06.1,1000,232800.5563,-0.043884277,0.995071411,0.06288147,standing
25:06.1,1001,232800.5664,-0.041427612,0.997451782,0.063217163,standing
25:06.1,1002,232800.5764,-0.040390015,1.001846313,0.064071655,standing
25:06.1,1003,232800.5864,-0.04019165,1.004470825,0.065551758,standing
25:06.1,1004,232800.5964,-0.039459229,1.002639771,0.065689087,standing
25:06.1,1005,232800.6065,-0.039794922,0.999267578,0.067398071,standing
25:06.2,1006,232800.6165,-0.041000366,0.996246338,0.064498901,standing
25:06.2,1007,232800.6265,-0.041290283,0.994918823,0.063476563,standing
25:06.2,1008,232800.6366,-0.041610718,0.994064331,0.063034058,standing
25:06.2,1009,232800.6466,-0.040786743,0.993118286,0.064651489,standing
25:06.2,1010,232800.6566,-0.038665771,0.99281311,0.065750122,standing
25:06.2,1011,232800.6666,-0.035644531,0.993347168,0.067901611,standing
25:06.2,1012,232800.6767,-0.032302856,0.994522095,0.06590271,standing
25:06.2,1013,232800.6867,-0.031951904,0.996520996,0.065917969,standing
25:06.2,1014,232800.6967,-0.03187561,0.996841431,0.063079834,standing
25:06.2,1015,232800.7068,-0.033065796,0.997360229,0.061813354,standing
25:06.3,1016,232800.7168,-0.035339355,0.99697876,0.062088013,standing
25:06.3,1017,232800.7268,-0.036010742,0.997634888,0.061782837,standing
25:06.3,1018,232800.7368,-0.038848877,0.997497559,0.062484741,standing
25:06.3,1019,232800.7469,-0.03944397,0.997741699,0.06199646,standing
25:06.3,1020,232800.7569,-0.038864136,0.998764038,0.062698364,standing
25:06.3,1021,232800.7669,-0.040252686,0.998413086,0.065048218,standing
25:06.3,1022,232800.777,-0.039215088,0.998672485,0.065124512,standing
25:06.3,1023,232800.787,-0.037689209,0.997421265,0.063491821,standing
25:06.3,1024,232800.797,-0.035736084,0.995635986,0.061599731,standing
25:06.3,1025,232800.807,-0.034515381,0.996002197,0.06199646,standing
25:06.4,1026,232800.8171,-0.032699585,0.995956421,0.061004639,standing
25:06.4,1027,232800.8271,-0.033096313,0.996292114,0.060028076,standing
25:06.4,1028,232800.8371,-0.032501221,0.996170044,0.059341431,standing
25:06.4,1029,232800.8471,-0.033126831,0.997406006,0.05770874,standing
25:06.4,1030,232800.8572,-0.036087036,0.998504639,0.057128906,standing
25:06.4,1031,232800.8672,-0.037353516,0.997894287,0.055374146,standing
25:06.4,1032,232800.8772,-0.037979126,0.998382568,0.054672241,standing
25:06.4,1033,232800.8873,-0.037704468,0.997421265,0.055114746,standing
25:06.4,1034,232800.8973,-0.036880493,0.99798584,0.053878784,standing
25:06.4,1035,232800.9073,-0.035614014,0.99961853,0.051727295,standing
25:06.5,1036,232800.9173,-0.033920288,0.999954224,0.052185059,standing
25:06.5,1037,232800.9274,-0.032577515,0.997955322,0.055221558,standing
25:06.5,1038,232800.9374,-0.032119751,0.995422363,0.056304932,standing
25:06.5,1039,232800.9474,-0.03225708,0.994369507,0.058044434,standing
25:06.5,1040,232800.9575,-0.034576416,0.994827271,0.057067871,standing
25:06.5,1041,232800.9675,-0.037765503,0.995727539,0.054489136,standing
25:06.5,1042,232800.9775,-0.040161133,0.998001099,0.052139282,standing
25:06.5,1043,232800.9875,-0.03944397,0.999771118,0.051635742,standing
25:06.5,1044,232800.9976,-0.039337158,1.000579834,0.05305481,standing
25:06.5,1045,232801.0076,-0.040756226,1.000991821,0.054580688,standing
25:06.6,1046,232801.0176,-0.042221069,1.000274658,0.054718018,standing
25:06.6,1047,232801.0277,-0.043670654,0.999252319,0.053436279,standing
25:06.6,1048,232801.0377,-0.043869019,0.999404907,0.053375244,standing
25:06.6,1049,232801.0477,-0.042861938,0.998703003,0.055023193,standing
25:06.6,1050,232801.0577,-0.040618896,0.998413086,0.055587769,standing
25:06.6,1051,232801.0678,-0.039581299,0.997192383,0.056991577,standing
25:06.6,1052,232801.0778,-0.040115356,0.995819092,0.056564331,standing
25:06.6,1053,232801.0878,-0.040145874,0.996246338,0.055725098,standing
25:06.6,1054,232801.0978,-0.041152954,0.997970581,0.056182861,standing
25:06.6,1055,232801.1079,-0.042022705,0.997573853,0.056838989,standing
25:06.7,1056,232801.1179,-0.042526245,0.998840332,0.056564331,standing
25:06.7,1057,232801.1279,-0.041793823,0.997375488,0.056549072,standing
25:06.7,1058,232801.138,-0.040298462,0.997161865,0.056289673,standing
25:06.7,1059,232801.148,-0.038330078,0.997787476,0.056259155,standing
25:06.7,1060,232801.158,-0.038986206,0.998931885,0.056488037,standing
25:06.7,1061,232801.168,-0.038482666,0.997879028,0.056213379,standing
25:06.7,1062,232801.1781,-0.038879395,0.998855591,0.05480957,standing
25:06.7,1063,232801.1881,-0.039306641,0.998977661,0.053878784,standing
25:06.7,1064,232801.1981,-0.038497925,0.997619629,0.05406189,standing
25:06.7,1065,232801.2082,-0.038162231,0.995315552,0.054977417,standing
25:06.8,1066,232801.2182,-0.037139893,0.995315552,0.055679321,standing
25:06.8,1067,232801.2282,-0.037384033,0.996841431,0.055999756,standing
25:06.8,1068,232801.2382,-0.038528442,0.997909546,0.055053711,standing
25:06.8,1069,232801.2483,-0.039215088,0.999282837,0.055282593,standing
25:06.8,1070,232801.2583,-0.037765503,1.000411987,0.055541992,standing
25:06.8,1071,232801.2683,-0.038253784,0.997451782,0.056060791,standing
25:06.8,1072,232801.2784,-0.038955688,0.994125366,0.055023193,standing
25:06.8,1073,232801.2884,-0.038513184,0.992919922,0.055770874,standing
25:06.8,1074,232801.2984,-0.038253784,0.993667603,0.055343628,standing
25:06.8,1075,232801.3084,-0.03729248,0.997421265,0.055007935,standing
25:06.9,1076,232801.3185,-0.03767395,1.000549316,0.054992676,standing
25:06.9,1077,232801.3285,-0.036590576,1.003143311,0.055526733,standing
25:06.9,1078,232801.3385,-0.035888672,1.002960205,0.055389404,standing
25:06.9,1079,232801.3485,-0.038116455,1.001617432,0.054077148,standing
25:06.9,1080,232801.3586,-0.039810181,1.001495361,0.051940918,standing
25:06.9,1081,232801.3686,-0.041778564,0.999816895,0.051437378,standing
25:06.9,1082,232801.3786,-0.041793823,0.998931885,0.050552368,standing
25:06.9,1083,232801.3886,-0.041992188,0.999267578,0.050964355,standing
25:06.9,1084,232801.3986,-0.04069519,0.998916626,0.051361084,standing
25:06.9,1085,232801.4086,-0.039276123,0.997390747,0.051483154,standing
25:07.0,1086,232801.4186,-0.035858154,0.994995117,0.050567627,standing
25:07.0,1087,232801.4286,-0.034057617,0.993179321,0.049789429,standing
25:07.0,1088,232801.4387,-0.031433105,0.993087769,0.048736572,standing
25:07.0,1089,232801.4487,-0.029922485,0.996414185,0.048019409,standing
25:07.0,1090,232801.4587,-0.029312134,0.999237061,0.047363281,standing
25:07.0,1091,232801.4687,-0.028594971,0.998504639,0.044342041,standing
25:07.0,1092,232801.4787,-0.029220581,0.995666504,0.041992188,standing
25:07.0,1093,232801.4887,-0.027587891,0.994003296,0.042495728,standing
25:07.0,1094,232801.4987,-0.025726318,0.99458313,0.041137695,standing
25:07.0,1095,232801.5087,-0.024932861,0.997085571,0.040161133,standing
25:07.1,1096,232801.5187,-0.024688721,0.998886108,0.041183472,standing
25:07.1,1097,232801.5287,-0.02456665,0.998153687,0.042510986,standing
25:07.1,1098,232801.5387,-0.02394104,0.997894287,0.041900635,standing
25:07.1,1099,232801.5487,-0.023574829,0.99848938,0.041290283,standing
25:07.1,1100,232801.5588,-0.024902344,0.998138428,0.038894653,standing
25:07.1,1101,232801.5688,-0.025527954,0.998260498,0.039840698,standing
25:07.1,1102,232801.5788,-0.028503418,0.998519897,0.040710449,standing
25:07.1,1103,232801.5888,-0.031524658,0.99836731,0.040939331,standing
25:07.1,1104,232801.5988,-0.0337677,0.998779297,0.04347229,standing
25:07.1,1105,232801.6088,-0.035522461,0.998062134,0.044677734,standing
25:07.2,1106,232801.6188,-0.037216187,0.996902466,0.046691895,standing
25:07.2,1107,232801.6288,-0.036819458,0.998138428,0.045379639,standing
25:07.2,1108,232801.6388,-0.035766602,0.996658325,0.04347229,standing
25:07.2,1109,232801.6488,-0.035430908,0.996551514,0.042572021,standing
25:07.2,1110,232801.6588,-0.034469604,0.998733521,0.043563843,standing
25:07.2,1111,232801.6688,-0.033660889,0.998886108,0.044006348,standing
25:07.2,1112,232801.6789,-0.03288269,0.997253418,0.044281006,standing
25:07.2,1113,232801.6889,-0.031158447,0.997024536,0.047012329,standing
25:07.2,1114,232801.6989,-0.03187561,0.997924805,0.048034668,standing
25:07.2,1115,232801.7089,-0.03414917,1.000991821,0.046936035,standing
25:07.3,1116,232801.7189,-0.034942627,1.005020142,0.046722412,standing
25:07.3,1117,232801.7289,-0.034851074,1.005462646,0.047210693,standing
25:07.3,1118,232801.7389,-0.033309937,1.002868652,0.048187256,standing
25:07.3,1119,232801.7489,-0.033630371,0.998199463,0.049987793,standing
25:07.3,1120,232801.7589,-0.034835815,0.995193481,0.053344727,standing
25:07.3,1121,232801.7689,-0.037246704,0.993057251,0.053512573,standing
25:07.3,1122,232801.7789,-0.036605835,0.992446899,0.054000854,standing
25:07.3,1123,232801.7889,-0.035949707,0.993347168,0.05291748,standing
25:07.3,1124,232801.7989,-0.035675049,0.994842529,0.053161621,standing
25:07.3,1125,232801.809,-0.035339355,0.996444702,0.053543091,standing
25:07.4,1126,232801.819,-0.033920288,0.996551514,0.053161621,standing
25:07.4,1127,232801.829,-0.033050537,0.995666504,0.05355835,standing
25:07.4,1128,232801.839,-0.033218384,0.995117188,0.05329895,standing
